 115	-512.000061	1390.463379
 116	-512.000000	1377.416260
 117	-512.000244	1364.582520
 118	-512.000305	1351.957153
 119	-511.999756	1339.534668
 120	-512.000305	1327.310181
 121	-511.999939	1315.278320
 122	-512.000122	1303.434570
 123	-511.999603	1291.774902
 124	-512.000366	1280.293823
 125	-512.000427	1268.987549
 126	-511.999023	1257.852905
 127	-512.000854	1246.883301
 128	-512.000000	1236.077393
 129	-511.999298	1225.430664
 130	-512.001099	1214.937744
 131	-511.999573	1204.597900
 132	-511.999817	1194.405762
 133	-512.000366	1184.358154
 134	-511.999847	1174.452515
 135	-512.000000	1164.685303
 136	-511.999786	1155.053711
 137	-512.000061	1145.553955
 138	-511.999725	1136.184204
 139	-511.999756	1126.940918
 140	-511.999908	1117.821655
 141	-511.999939	1108.823730
 142	-511.999817	1099.944824
 143	-512.000244	1091.182007
 144	-512.000000	1082.532959
 145	-511.999695	1073.995605
 146	-511.999878	1065.567261
 147	-512.000000	1057.245972
 148	-512.000122	1049.029297
 149	-511.999908	1040.915527
 150	-511.999939	1032.902100
 151	-512.000000	1024.987305
 152	-512.000000	1017.169312
 153	-511.999908	1009.445801
 154	-512.000000	1001.815308
 155	-511.999908	994.275879
 156	-512.000000	986.825806
 157	-512.000000	979.463257
 158	-512.000305	972.186707
 159	-512.000244	964.994141
 160	-512.000000	957.884644
 161	-511.999908	950.856262
 162	-511.999847	943.907532
 163	-511.999847	937.036560
 164	-512.000000	930.242615
 165	-512.000122	923.523926
 166	-511.999908	916.879272
 167	-512.000000	910.307129
 168	-512.000000	903.806396
 169	-512.000061	897.375549
 170	-512.000000	891.013672
 171	-511.999939	884.719299
 172	-511.999939	878.491333
 173	-512.000000	872.328491
 174	-511.999908	866.229919
 175	-512.000244	860.194153
 176	-512.000000	854.220337
 177	-511.999939	848.307739
 178	-511.999969	842.454346
 179	-511.999939	836.659912
 180	-512.000000	830.923401
 181	-512.000000	825.243713
 182	-511.999939	819.620056
 183	-511.999939	814.051025
 184	-511.999939	808.536316
 185	-512.000122	803.074646
 186	-512.000000	797.665405
 187	-512.000122	792.307495
 188	-512.000244	787.000549
 189	-512.000000	781.743042
 190	-512.000122	776.534851
 191	-511.999420	771.375244
 192	-512.000000	766.262146
 193	-512.000732	761.195984
 194	-511.999847	756.176636
 195	-511.999817	751.201843
 196	-511.999939	746.272156
 197	-511.999756	741.385925
 198	-511.999939	736.542847
 199	-511.999908	731.742615
 200	-512.000000	726.984131
 201	-511.999939	722.266968
 202	-512.000061	717.590454
 203	-511.999939	712.954102
 204	-512.000000	708.357117
 205	-512.000000	703.799011
 206	-512.000000	699.279053
 207	-512.000305	694.797119
 208	-512.000000	690.352051
 209	-511.999939	685.943848
 210	-512.000000	681.571472
 211	-511.999969	677.234802
 212	-512.000000	672.933167
 213	-512.000000	668.666138
 214	-512.000000	664.433105
 215	-512.000000	660.233704
 216	-511.999939	656.067444
 217	-512.000061	651.933594
 218	-512.000000	647.832153
 219	-511.999939	643.762268
 220	-511.999969	639.723633
 221	-512.000000	635.715881
 222	-512.000122	631.738647
 223	-512.000122	627.791565
 224	-512.000000	623.873779
 225	-511.999939	619.985474
 226	-511.999969	616.125732
 227	-512.000000	612.294189
 228	-512.000122	608.490784
 229	-512.000122	604.715088
 230	-512.000000	600.966736
 231	-511.999969	597.245300
 232	-512.000000	593.550232
 233	-512.000061	589.881348
 234	-512.000061	586.238403
 235	-512.000000	582.620972
 236	-512.000122	579.028687
 237	-512.000000	575.461365
 238	-511.999878	571.918518
 239	-512.000122	568.399780
 240	-512.000183	564.904907
 241	-511.999847	561.433899
 242	-511.999939	557.985718
 243	-512.000061	554.560669
 244	-512.000000	551.158325
 245	-511.999878	547.778442
 246	-511.999847	544.420898
 247	-512.000305	541.084351
 248	-512.000183	537.770325
 249	-511.999725	534.477478
 250	-512.000183	531.205078
 251	-512.000000	527.953918
 252	-511.999634	524.723633
 253	-512.000061	521.512573
 254	-512.000366	518.321838
 255	-512.000977	515.150269
 256	-512.000000	512.000000
 257	-511.998993	508.869019
 258	-511.999756	505.755432
 259	-511.999939	502.661011
 260	-512.000488	499.584961
 261	-512.000000	496.528137
 262	-511.999817	493.489258
 263	-512.000122	490.467712
 264	-511.999939	487.464661
 265	-511.999573	484.478882
 266	-512.000122	481.509766
 267	-511.999939	478.558228
 268	-511.999908	475.623657
 269	-511.999939	472.705688
 270	-512.000000	469.804077
 271	-512.000183	466.918762
 272	-511.999939	464.049927
 273	-512.000000	461.196655
 274	-512.000000	458.358948
 275	-512.000000	455.537048
 276	-511.999878	452.730591
 277	-511.999908	449.939087
 278	-511.999878	447.162720
 279	-511.999908	444.401123
 280	-511.999939	441.654236
 281	-512.000000	438.921814
 282	-511.999969	436.203796
 283	-511.999908	433.500000
 284	-511.999908	430.810120
 285	-511.999969	428.134033
 286	-512.000122	425.471680
 287	-512.000183	422.822876
 288	-512.000000	420.187500
 289	-512.000000	417.565491
 290	-511.999878	414.956421
 291	-511.999878	412.360168
 292	-511.999908	409.776855
 293	-512.000000	407.206116
 294	-512.000000	404.648071
 295	-511.999939	402.102295
 296	-512.000061	399.568665
 297	-512.000000	397.047302
 298	-511.999969	394.537842
 299	-512.000000	392.040161
 300	-511.999969	389.554260
 301	-511.999969	387.079895
 302	-512.000000	384.617004
 303	-512.000061	382.165405
 304	-512.000000	379.725098
 305	-512.000061	377.296021
 306	-511.999939	374.877441
 307	-512.000000	372.470032
 308	-512.000000	370.073181
 309	-512.000000	367.687012
 310	-511.999939	365.311401
 311	-511.999939	362.946045
 312	-512.000000	360.591064
 313	-512.000000	358.246155
 314	-512.000000	355.911377
 315	-512.000122	353.586365
 316	-512.000183	351.271423
 317	-512.000000	348.966003
 318	-512.000122	346.670288
 319	-511.999786	344.384705
 320	-512.000000	342.107483
 321	-512.000366	339.839600
 322	-512.000000	337.581848
 323	-511.999939	335.332642
 324	-512.000000	333.092712
 325	-511.999878	330.861450
 326	-511.999939	328.639038
 327	-511.999908	326.425476
 328	-512.000000	324.220398
 329	-511.999939	322.023926
 330	-512.000061	319.835999
 331	-512.000000	317.656433
 332	-511.999969	315.485168
 333	-512.000000	313.322021
 334	-512.000000	311.166992
 335	-512.000183	309.020020
 336	-512.000000	306.880981
 337	-512.000000	304.749939
 338	-512.000000	302.626282
 339	-511.999969	300.510620
 340	-512.000000	298.402466
 341	-512.000000	296.301819
 342	-511.999969	294.208740
 343	-511.999939	292.122986
 344	-511.999969	290.044434
 345	-511.999969	287.973145
 346	-512.000000	285.908936
 347	-511.999969	283.851929
 348	-511.999969	281.801819
 349	-512.000000	279.758484
 350	-512.000122	277.722107
 351	-512.000122	275.692566
 352	-512.000000	273.669678
 353	-511.999969	271.653564
 354	-512.000061	269.643860
 355	-511.999969	267.640503
 356	-512.000000	265.643677
 357	-511.999969	263.653076
 358	-511.999969	261.668945
 359	-511.999969	259.690918
 360	-512.000000	257.719116
 361	-512.000000	255.753357
 362	-512.000000	253.793640
 363	-512.000000	251.839783
 364	-512.000000	249.892029
 365	-512.000000	247.949829
 366	-511.999939	246.013550
 367	-512.000061	244.082825
 368	-511.999969	242.157959
 369	-512.000000	240.238647
 370	-512.000000	238.324585
 371	-512.000000	236.416199
 372	-511.999969	234.513184
 373	-512.000000	232.615479
 374	-512.000000	230.723022
 375	-511.999939	228.835999
 376	-512.000122	226.953918
 377	-511.999969	225.077148
 378	-511.999969	223.205200
 379	-511.999878	221.338562
 380	-512.000061	219.476501
 381	-512.000061	217.619385
 382	-511.999878	215.767822
 383	-512.000244	213.919739
 384	-512.000000	212.077332
 385	-511.999908	210.239685
 386	-512.000244	208.405640
 387	-511.999939	206.577393
 388	-512.000000	204.753174
 389	-512.000122	202.933105
 390	-511.999908	201.117920
 391	-511.999939	199.306824
 392	-512.000061	197.500366
 393	-512.000000	195.697693
 394	-511.999939	193.899780
 395	-511.999908	192.105713
 396	-511.999969	190.315735
 397	-511.999939	188.529968
 398	-511.999969	186.748230
 399	-512.000122	184.970337
 400	-512.000000	183.196533
 401	-511.999939	181.426758
 402	-511.999939	179.660461
 403	-512.000000	177.898071
 404	-512.000000	176.139526
 405	-511.999969	174.384705
 406	-511.999969	172.633545
 407	-511.999969	170.885925
 408	-512.000000	169.141968
 409	-511.999908	167.401489
 410	-512.000000	165.664490
 411	-511.999939	163.931030
 412	-511.999969	162.200806
 413	-512.000000	160.473999
 414	-512.000183	158.750549
 415	-512.000061	157.030273
 416	-512.000000	155.313477
 417	-512.000000	153.599792
 418	-512.000000	151.889221
 419	-511.999908	150.181641
 420	-512.000000	148.477234
 421	-512.000061	146.775818
 422	-511.999969	145.077454
 423	-512.000000	143.381958
 424	-512.000000	141.689453
 425	-512.000000	139.999817
 426	-512.000000	138.312988
 427	-511.999969	136.628906
 428	-512.000000	134.947632
 429	-512.000000	133.269043
 430	-512.000000	131.593201
 431	-512.000122	129.919861
 432	-512.000000	128.249390
 433	-512.000122	126.581360
 434	-512.000000	124.915649
 435	-511.999939	123.252686
 436	-512.000000	121.592041
 437	-511.999969	119.933838
 438	-511.999969	118.278076
 439	-512.000000	116.624512
 440	-511.999939	114.973389
 441	-511.999969	113.324463
 442	-511.999939	111.677856
 443	-512.000000	110.033325
 444	-512.000000	108.391113
 445	-511.999939	106.751099
 446	-512.000061	105.113037
 447	-511.999939	103.477539
 448	-512.000000	101.843140
 449	-512.000183	100.210815
 450	-512.000061	98.581299
 451	-511.999939	96.953125
 452	-512.000061	95.327026
 453	-511.999969	93.702637
 454	-512.000000	92.080078
 455	-511.999939	90.459473
 456	-512.000000	88.840332
 457	-511.999908	87.223145
 458	-512.000000	85.607544
 459	-511.999969	83.993774
 460	-512.000000	82.381470
 461	-511.999969	80.770874
 462	-512.000000	79.161743
 463	-512.000183	77.554077
 464	-511.999969	75.947998
 465	-512.000061	74.343506
 466	-511.999969	72.740112
 467	-512.000000	71.138428
 468	-511.999969	69.537842
 469	-511.999969	67.938721
 470	-511.999969	66.340942
 471	-512.000000	64.744385
 472	-512.000000	63.149048
 473	-512.000000	61.555176
 474	-512.000000	59.962158
 475	-511.999969	58.370361
 476	-511.999939	56.779785
 477	-511.999969	55.190186
 478	-512.000061	53.601563
 479	-512.000061	52.014160
 480	-512.000061	50.427490
 481	-512.000000	48.842041
 482	-512.000000	47.257568
 483	-511.999969	45.673584
 484	-511.999969	44.090820
 485	-512.000000	42.508789
 486	-512.000000	40.927490
 487	-512.000000	39.347168
 488	-511.999969	37.767334
 489	-512.000000	36.188477
 490	-511.999908	34.610107
 491	-511.999969	33.032471
 492	-512.000000	31.455566
 493	-511.999969	29.878906
 494	-511.999939	28.302734
 495	-512.000000	26.727539
 496	-512.000061	25.152832
 497	-512.000061	23.578613
 498	-511.999939	22.004883
 499	-512.000000	20.431152
 500	-512.000000	18.857910
 501	-511.999969	17.285156
 502	-512.000000	15.712891
 503	-511.999969	14.140625
 504	-512.000061	12.569336
 505	-512.000000	10.997070
 506	-512.000000	9.425781
 507	-512.000000	7.853516
 508	-512.000061	6.283203
 509	-511.999969	4.712891
 510	-512.000000	3.140625
 511	-512.000000	1.570313
 512	-512.000000	0.000000
 513	-512.000000	-1.570313
 514	-512.000000	-3.140625
 515	-511.999969	-4.712891
 516	-512.000061	-6.283203
 517	-512.000000	-7.853516
 518	-512.000000	-9.425781
 519	-512.000000	-10.997070
 520	-512.000061	-12.569336
 521	-511.999969	-14.140625
 522	-512.000000	-15.712891
 523	-511.999969	-17.285156
 524	-512.000000	-18.857910
 525	-512.000000	-20.431152
 526	-511.999939	-22.004883
 527	-512.000061	-23.578613
 528	-512.000061	-25.152832
 529	-512.000000	-26.727539
 530	-511.999939	-28.302734
 531	-511.999969	-29.878906
 532	-512.000000	-31.455566
 533	-511.999969	-33.032471
 534	-511.999908	-34.610107
 535	-512.000000	-36.188477
 536	-511.999969	-37.767334
 537	-512.000000	-39.347168
 538	-512.000000	-40.927490
 539	-512.000000	-42.508789
 540	-511.999969	-44.090820
 541	-511.999969	-45.673584
 542	-512.000000	-47.257568
 543	-512.000000	-48.842041
 544	-512.000061	-50.427490
 545	-512.000061	-52.014160
 546	-512.000061	-53.601563
 547	-511.999969	-55.190186
 548	-511.999939	-56.779785
 549	-511.999969	-58.370361
 550	-512.000000	-59.962158
 551	-512.000000	-61.555176
 552	-512.000000	-63.149048
 553	-512.000000	-64.744385
 554	-511.999969	-66.340942
 555	-511.999969	-67.938721
 556	-511.999969	-69.537842
 557	-512.000000	-71.138428
 558	-511.999969	-72.740112
 559	-512.000061	-74.343506
 560	-511.999969	-75.947998
 561	-512.000183	-77.554077
 562	-512.000000	-79.161743
 563	-511.999969	-80.770874
 564	-512.000000	-82.381470
 565	-511.999969	-83.993774
 566	-512.000000	-85.607544
 567	-511.999908	-87.223145
 568	-512.000000	-88.840332
 569	-511.999939	-90.459473
 570	-512.000000	-92.080078
 571	-511.999969	-93.702637
 572	-512.000061	-95.327026
 573	-511.999939	-96.953125
 574	-512.000061	-98.581299
 575	-512.000183	-100.210815
 576	-512.000000	-101.843140
 577	-511.999939	-103.477539
 578	-512.000061	-105.113037
 579	-511.999939	-106.751099
 580	-512.000000	-108.391113
 581	-512.000000	-110.033325
 582	-511.999939	-111.677856
 583	-511.999969	-113.324463
 584	-511.999939	-114.973389
 585	-512.000000	-116.624512
 586	-511.999969	-118.278076
 587	-511.999969	-119.933838
 588	-512.000000	-121.592041
 589	-511.999939	-123.252686
 590	-512.000000	-124.915649
 591	-512.000122	-126.581360
 592	-512.000000	-128.249390
 593	-512.000122	-129.919861
 594	-512.000000	-131.593201
 595	-512.000000	-133.269043
 596	-512.000000	-134.947632
 597	-511.999969	-136.628906
 598	-512.000000	-138.312988
 599	-512.000000	-139.999817
 600	-512.000000	-141.689453
 601	-512.000000	-143.381958
 602	-511.999969	-145.077454
 603	-512.000061	-146.775818
 604	-512.000000	-148.477234
 605	-511.999908	-150.181641
 606	-512.000000	-151.889221
 607	-512.000000	-153.599792
 608	-512.000000	-155.313477
 609	-512.000061	-157.030273
 610	-512.000183	-158.750549
 611	-512.000000	-160.473999
 612	-511.999969	-162.200806
 613	-511.999939	-163.931030
 614	-512.000000	-165.664490
 615	-511.999908	-167.401489
 616	-512.000000	-169.141968
 617	-511.999969	-170.885925
 618	-511.999969	-172.633545
 619	-511.999969	-174.384705
 620	-512.000000	-176.139526
 621	-512.000000	-177.898071
 622	-511.999939	-179.660461
 623	-511.999939	-181.426758
 624	-512.000000	-183.196533
 625	-512.000122	-184.970337
 626	-511.999969	-186.748230
 627	-511.999939	-188.529968
 628	-511.999969	-190.315735
 629	-511.999908	-192.105713
 630	-511.999939	-193.899780
 631	-512.000000	-195.697693
 632	-512.000061	-197.500366
 633	-511.999939	-199.306824
 634	-511.999908	-201.117920
 635	-512.000122	-202.933105
 636	-512.000000	-204.753174
 637	-511.999939	-206.577393
 638	-512.000244	-208.405640
 639	-511.999908	-210.239685
 640	-512.000000	-212.077332
 641	-512.000244	-213.919739
 642	-511.999878	-215.767822
 643	-512.000061	-217.619385
 644	-512.000061	-219.476501
 645	-511.999878	-221.338562
 646	-511.999969	-223.205200
 647	-511.999969	-225.077148
 648	-512.000122	-226.953918
 649	-511.999939	-228.835999
 650	-512.000000	-230.723022
 651	-512.000000	-232.615479
 652	-511.999969	-234.513184
 653	-512.000000	-236.416199
 654	-512.000000	-238.324585
 655	-512.000000	-240.238647
 656	-511.999969	-242.157959
 657	-512.000061	-244.082825
 658	-511.999939	-246.013550
 659	-512.000000	-247.949829
 660	-512.000000	-249.892029
 661	-512.000000	-251.839783
 662	-512.000000	-253.793640
 663	-512.000000	-255.753357
 664	-512.000000	-257.719116
 665	-511.999969	-259.690918
 666	-511.999969	-261.668945
 667	-511.999969	-263.653076
 668	-512.000000	-265.643677
 669	-511.999969	-267.640503
 670	-512.000061	-269.643860
 671	-511.999969	-271.653564
 672	-512.000000	-273.669678
 673	-512.000122	-275.692566
 674	-512.000122	-277.722107
 675	-512.000000	-279.758484
 676	-511.999969	-281.801819
 677	-511.999969	-283.851929
 678	-512.000000	-285.908936
 679	-511.999969	-287.973145
 680	-511.999969	-290.044434
 681	-511.999939	-292.122986
 682	-511.999969	-294.208740
 683	-512.000000	-296.301819
 684	-512.000000	-298.402466
 685	-511.999969	-300.510620
 686	-512.000000	-302.626282
 687	-512.000000	-304.749939
 688	-512.000000	-306.880981
 689	-512.000183	-309.020020
 690	-512.000000	-311.166992
 691	-512.000000	-313.322021
 692	-511.999969	-315.485168
 693	-512.000000	-317.656433
 694	-512.000061	-319.835999
 695	-511.999939	-322.023926
 696	-512.000000	-324.220398
 697	-511.999908	-326.425476
 698	-511.999939	-328.639038
 699	-511.999878	-330.861450
 700	-512.000000	-333.092712
 701	-511.999939	-335.332642
 702	-512.000000	-337.581848
 703	-512.000366	-339.839600
 704	-512.000000	-342.107483
 705	-511.999786	-344.384705
 706	-512.000122	-346.670288
 707	-512.000000	-348.966003
 708	-512.000183	-351.271423
 709	-512.000122	-353.586365
 710	-512.000000	-355.911377
 711	-512.000000	-358.246155
 712	-512.000000	-360.591064
 713	-511.999939	-362.946045
 714	-511.999939	-365.311401
 715	-512.000000	-367.687012
 716	-512.000000	-370.073181
 717	-512.000000	-372.470032
 718	-511.999939	-374.877441
 719	-512.000061	-377.296021
 720	-512.000000	-379.725098
 721	-512.000061	-382.165405
 722	-512.000000	-384.617004
 723	-511.999969	-387.079895
 724	-511.999969	-389.554260
 725	-512.000000	-392.040161
 726	-511.999969	-394.537842
 727	-512.000000	-397.047302
 728	-512.000061	-399.568665
 729	-511.999939	-402.102295
 730	-512.000000	-404.648071
 731	-512.000000	-407.206116
 732	-511.999908	-409.776855
 733	-511.999878	-412.360168
 734	-511.999878	-414.956421
 735	-512.000000	-417.565491
 736	-512.000000	-420.187500
 737	-512.000183	-422.822876
 738	-512.000122	-425.471680
 739	-511.999969	-428.134033
 740	-511.999908	-430.810120
 741	-511.999908	-433.500000
 742	-511.999969	-436.203796
 743	-512.000000	-438.921814
 744	-511.999939	-441.654236
 745	-511.999908	-444.401123
 746	-511.999878	-447.162720
 747	-511.999908	-449.939087
 748	-511.999878	-452.730591
 749	-512.000000	-455.537048
 750	-512.000000	-458.358948
 751	-512.000000	-461.196655
 752	-511.999939	-464.049927
 753	-512.000183	-466.918762
 754	-512.000000	-469.804077
 755	-511.999939	-472.705688
 756	-511.999908	-475.623657
 757	-511.999939	-478.558228
 758	-512.000122	-481.509766
 759	-511.999573	-484.478882
 760	-511.999939	-487.464661
 761	-512.000122	-490.467712
 762	-511.999817	-493.489258
 763	-512.000000	-496.528137
 764	-512.000488	-499.584961
 765	-511.999939	-502.661011
 766	-511.999756	-505.755432
 767	-511.998993	-508.869019
 768	-512.000000	-512.000000
 769	-512.000977	-515.150269
 770	-512.000366	-518.321838
 771	-512.000061	-521.512573
 772	-511.999634	-524.723633
 773	-512.000000	-527.953918
 774	-512.000183	-531.205078
 775	-511.999725	-534.477478
 776	-512.000183	-537.770325
 777	-512.000305	-541.084351
 778	-511.999847	-544.420898
 779	-511.999878	-547.778442
 780	-512.000000	-551.158325
 781	-512.000061	-554.560669
 782	-511.999939	-557.985718
 783	-511.999847	-561.433899
 784	-512.000183	-564.904907
 785	-512.000122	-568.399780
 786	-511.999878	-571.918518
 787	-512.000000	-575.461365
 788	-512.000122	-579.028687
 789	-512.000000	-582.620972
 790	-512.000061	-586.238403
 791	-512.000061	-589.881348
 792	-512.000000	-593.550232
 793	-511.999969	-597.245300
 794	-512.000000	-600.966736
 795	-512.000122	-604.715088
 796	-512.000122	-608.490784
 797	-512.000000	-612.294189
 798	-511.999969	-616.125732
 799	-511.999939	-619.985474
 800	-512.000000	-623.873779
 801	-512.000122	-627.791565
 802	-512.000122	-631.738647
 803	-512.000000	-635.715881
 804	-511.999969	-639.723633
 805	-511.999939	-643.762268
 806	-512.000000	-647.832153
 807	-512.000061	-651.933594
 808	-511.999939	-656.067444
 809	-512.000000	-660.233704
 810	-512.000000	-664.433105
 811	-512.000000	-668.666138
 812	-512.000000	-672.933167
 813	-511.999969	-677.234802
 814	-512.000000	-681.571472
 815	-511.999939	-685.943848
 816	-512.000000	-690.352051
 817	-512.000305	-694.797119
 818	-512.000000	-699.279053
 819	-512.000000	-703.799011
 820	-512.000000	-708.357117
 821	-511.999939	-712.954102
 822	-512.000061	-717.590454
 823	-511.999939	-722.266968
 824	-512.000000	-726.984131
 825	-511.999908	-731.742615
 826	-511.999939	-736.542847
 827	-511.999756	-741.385925
 828	-511.999939	-746.272156
 829	-511.999817	-751.201843
 830	-511.999847	-756.176636
 831	-512.000732	-761.195984
 832	-512.000000	-766.262146
 833	-511.999420	-771.375244
 834	-512.000122	-776.534851
 835	-512.000000	-781.743042
 836	-512.000244	-787.000549
 837	-512.000122	-792.307495
 838	-512.000000	-797.665405
 839	-512.000122	-803.074646
 840	-511.999939	-808.536316
 841	-511.999939	-814.051025
 842	-511.999939	-819.620056
 843	-512.000000	-825.243713
 844	-512.000000	-830.923401
 845	-511.999939	-836.659912
 846	-511.999969	-842.454346
 847	-511.999939	-848.307739
 848	-512.000000	-854.220337
 849	-512.000244	-860.194153
 850	-511.999908	-866.229919
 851	-512.000000	-872.328491
 852	-511.999939	-878.491333
 853	-511.999939	-884.719299
 854	-512.000000	-891.013672
 855	-512.000061	-897.375549
 856	-512.000000	-903.806396
 857	-512.000000	-910.307129
 858	-511.999908	-916.879272
 859	-512.000122	-923.523926
 860	-512.000000	-930.242615
 861	-511.999847	-937.036560
 862	-511.999847	-943.907532
 863	-511.999908	-950.856262
 864	-512.000000	-957.884644
 865	-512.000244	-964.994141
 866	-512.000305	-972.186707
 867	-512.000000	-979.463257
 868	-512.000000	-986.825806
 869	-511.999908	-994.275879
 870	-512.000000	-1001.815308
 871	-511.999908	-1009.445801
 872	-512.000000	-1017.169312
 873	-512.000000	-1024.987305
 874	-511.999939	-1032.902100
 875	-511.999908	-1040.915527
 876	-512.000122	-1049.029297
 877	-512.000000	-1057.245972
 878	-511.999878	-1065.567261
 879	-511.999695	-1073.995605
 880	-512.000000	-1082.532959
 881	-512.000244	-1091.182007
 882	-511.999817	-1099.944824
 883	-511.999939	-1108.823730
 884	-511.999908	-1117.821655
 885	-511.999756	-1126.940918
 886	-511.999725	-1136.184204
 887	-512.000061	-1145.553955
 888	-511.999786	-1155.053711
 889	-512.000000	-1164.685303
 890	-511.999847	-1174.452515
 891	-512.000366	-1184.358154
 892	-511.999817	-1194.405762
 893	-511.999573	-1204.597900
 894	-512.001099	-1214.937744
 895	-511.999298	-1225.430664
 896	-512.000000	-1236.077393
 897	-512.000854	-1246.883301
 898	-511.999023	-1257.852905
 899	-512.000427	-1268.987549
 900	-512.000366	-1280.293823
 901	-511.999603	-1291.774902
 902	-512.000122	-1303.434570
 903	-511.999939	-1315.278320
 904	-512.000305	-1327.310181
 905	-511.999756	-1339.534668
 906	-512.000305	-1351.957153
 907	-512.000244	-1364.582520
 908	-512.000000	-1377.416260
 909	-512.000061	-1390.463379
 910	-512.000244	-1403.729736
 911	-511.999817	-1417.221802
 912	-512.000000	-1430.944092
 913	-512.000305	-1444.904053
 914	-512.000000	-1459.107666
 915	-511.999969	-1473.562378
 916	-511.999847	-1488.274414
 917	-512.000000	-1503.250977
 918	-512.000000	-1518.499878
 919	-512.000000	-1534.028809
 920	-512.000000	-1549.846069
 921	-512.000122	-1565.959595
 922	-512.000000	-1582.378662
 923	-512.000183	-1599.111938
 924	-512.000000	-1616.169067
 925	-511.999878	-1633.559692
 926	-511.999695	-1651.294922
 927	-511.999634	-1669.383545
 928	-512.000000	-1687.837769
 929	-512.000244	-1706.669434
 930	-512.000488	-1725.890381
 931	-512.000122	-1745.512451
 932	-511.999878	-1765.549805
 933	-511.999817	-1786.015869
 934	-512.000000	-1806.924316
 935	-511.999908	-1828.290649
 936	-512.000000	-1850.130127
 937	-511.999817	-1872.459717
 938	-511.999878	-1895.295654
 939	-512.000000	-1918.656250
 940	-512.000000	-1942.560425
 941	-511.999786	-1967.027588
 942	-511.999969	-1992.078369
 943	-511.999603	-2017.734863
 944	-512.000000	-2044.018677
 945	-512.000488	-2070.954834
 946	-512.000000	-2098.567383
 947	-512.000061	-2126.883301
 948	-512.000000	-2155.930664
 949	-511.999908	-2185.738037
 950	-512.000244	-2216.336670
